PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1B,20.00,55.84,15.38,100.0,50.00,65.28,33.33,63.28
1C,0.00,59.09,20.00,0.00,0.00,68.32,76.47,67.48
2,0.00,49.38,27.66,0.00,15.79,62.55,37.25,52.31
3A,0.00,100.0,0.00,0.00,0.00,73.90,33.33,73.09
3A1,0.00,35.71,100.0,0.00,100.0,72.83,52.94,71.16
3B,0.00,60.24,0.00,0.00,0.00,64.97,60.00,61.93
3C,43.75,44.83,36.00,0.00,16.67,68.13,55.17,63.24
4A,0.00,20.00,50.00,0.00,50.00,75.07,31.25,71.39
4B,0.00,50.00,0.00,0.00,100.0,76.47,30.00,75.12
4C,0.00,0.00,0.00,0.00,33.33,74.29,42.86,72.37
4D,50.00,56.60,65.22,0.00,100.0,71.08,70.00,70.03
5A,50.00,34.78,36.00,0.00,33.33,62.36,40.00,58.44
5B,66.67,49.09,75.00,100.0,33.33,65.45,35.29,62.12
5C,100.0,20.00,66.67,0.00,0.00,73.89,75.00,73.23
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,39.13,49.30,37.58,33.33,30.77,68.43,46.95,63.38
