-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,40.62,26.32,0,33.33,40,0,0,0,0,44.44,25,0,0,0,0,44.7,42.93,0,37.85,27.23,37.76
30-34,0,57.14,31.25,0,25,50,0,0,0,0,30.77,40,0,50,0,0,60,55.56,0,50.25,33.86,50.86
35-39,0,88.89,34.62,0,50,100,0,0,0,0,33.33,0,0,0,0,0,55.56,60.48,0,54.61,37.31,52.83
40-44,0,50,35.29,0,33.33,0,0,0,0,0,33.33,25,0,0,0,0,68.39,70,0,65.85,46.28,62.39
45-49,0,40,63.16,0,33.33,50,0,100,0,0,25,83.33,0,0,0,0,71.57,65.61,0,68.57,48.67,64.37
50-54,0,72,60.87,0,66.67,50,0,0,0,0,75,50,0,100,66.67,0,75.93,73.96,0,62.81,55.28,69.01
55-59,0,62.5,48.15,0,100,100,0,0,0,0,60,50,0,66.67,100,0,73.31,74.23,0,75,56.76,70.48
60-64,0,72.73,65.38,0,33.33,0,0,0,100,0,66.67,100,0,50,0,100,75.61,76.56,0,83.44,68.75,75.69
TOTAL,0,59.57,49.02,0,44.0,48.15,0,100.0,75.0,0,45.28,48.48,0,58.33,50.0,50.0,68.17,69.56,0,63.52,49.5,63.74
