AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,6.0,376.0,307.0,0.0,35.0,39.0,0.0,1.0,2.0,1.0,89.0,54.0,0.0,43.0,32.0,8.0,1541.0,1285.0,2.0,652.0,248.0,4721.0
30-34,3.0,325.0,261.0,0.0,35.0,12.0,0.0,2.0,1.0,0.0,56.0,44.0,0.0,24.0,17.0,7.0,1271.0,1121.0,0.0,645.0,269.0,4093.0
35-39,1.0,270.0,249.0,0.0,29.0,22.0,0.0,1.0,1.0,0.0,41.0,31.0,1.0,21.0,18.0,7.0,1067.0,1101.0,0.0,636.0,289.0,3785.0
40-44,4.0,146.0,154.0,0.0,19.0,17.0,0.0,0.0,0.0,0.0,43.0,17.0,0.0,15.0,19.0,0.0,892.0,943.0,0.0,581.0,283.0,3133.0
45-49,3.0,123.0,123.0,1.0,12.0,18.0,0.0,2.0,0.0,0.0,47.0,24.0,0.0,21.0,13.0,2.0,877.0,876.0,0.0,612.0,273.0,3027.0
50-54,1.0,129.0,103.0,0.0,19.0,7.0,0.0,1.0,1.0,1.0,34.0,38.0,0.0,17.0,14.0,2.0,861.0,773.0,1.0,609.0,343.0,2954.0
55-59,2.0,133.0,90.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,39.0,21.0,0.0,19.0,22.0,1.0,982.0,813.0,1.0,658.0,362.0,3174.0
60-64,0.0,100.0,96.0,0.0,10.0,12.0,0.0,0.0,1.0,0.0,12.0,24.0,0.0,10.0,13.0,1.0,1239.0,954.0,0.0,557.0,337.0,3366.0
65-OVER,4.0,231.0,193.0,0.0,9.0,24.0,0.0,1.0,2.0,0.0,30.0,23.0,0.0,43.0,27.0,3.0,3672.0,2864.0,0.0,1136.0,605.0,8867.0
TOTAL,24.0,1833.0,1576.0,1.0,186.0,164.0,0.0,8.0,8.0,2.0,391.0,276.0,1.0,213.0,175.0,31.0,12402.0,10730.0,4.0,6086.0,3009.0,37120.0
