PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
B,0.00,42.70,33.33,0.00,50.00,63.94,50.00,60.12
C04,0.00,53.15,40.00,0.00,45.45,65.32,35.40,54.33
C05,40.91,53.09,41.10,0.00,29.17,64.03,43.12,58.40
D,0.00,70.49,66.67,0.00,50.00,70.62,74.07,70.68
H,0.00,57.48,60.00,100.0,75.00,63.49,56.10,61.76
L,0.00,35.09,0.00,0.00,0.00,67.07,53.85,60.62
M,50.00,56.04,28.57,0.00,20.00,65.35,44.83,62.53
P,0.00,48.79,38.46,0.00,0.00,60.68,38.00,55.90
R,50.00,58.47,50.00,0.00,66.67,68.72,68.75,66.15
S,100.0,52.38,50.00,0.00,20.00,65.30,45.00,64.03
SH,0.00,39.02,33.33,100.0,100.0,77.18,9.090,72.38
W,54.55,45.60,50.00,100.0,45.00,64.27,40.68,59.06
WL,0.00,55.62,26.32,66.67,62.50,68.91,50.53,66.70
TOTAL,35.19,52.92,38.22,70.00,42.86,66.13,45.19,60.94
