,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,28.48,46.63,,38.3
1,42.95,50.49,,47.22
2,50.0,62.58,,56.55
3,61.07,57.32,,58.98
4,63.98,64.74,,64.37
5,60.23,74.07,,67.86
6,65.91,74.72,,70.34
7,71.27,70.24,,70.77
8,74.37,73.43,,73.83
9,60.73,65.85,,63.52
