,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,,43.59,50.0,,0.0,55.84,33.33,48.15
1,,48.87,33.33,0.0,100.0,59.55,57.14,54.9
2,0.0,58.27,0.0,,0.0,75.39,45.0,66.37
3,50.0,57.35,50.0,100.0,100.0,72.99,50.0,65.87
4,0.0,56.1,100.0,,0.0,78.31,64.71,69.52
5,0.0,67.21,,,,74.73,46.67,70.83
6,,67.69,60.0,,,77.46,64.71,73.05
7,,74.18,100.0,,,81.89,60.0,78.1
8,66.67,73.55,0.0,,,79.28,70.83,77.17
9,33.33,63.3,50.0,50.0,28.57,74.94,52.04,69.45
