RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,27.78,50.00,0.00,38.89
OTHER,0.00,25.00,0.00,11.11
NATIVE-AM,0.00,100.0,0.00,100.0
HISP-LT,16.67,37.50,0.00,28.57
ASIA-PI,0.00,50.00,0.00,28.57
WHITE,51.08,52.65,100.0,51.93
BLACK,21.77,33.07,0.00,28.35
TOTAL,35.63,41.29,50.00,38.70
