,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,41.25,51.46,,46.99
1,41.94,56.82,,50.67
2,55.22,67.06,,61.84
3,63.77,57.35,,60.58
4,67.95,75.73,,72.38
5,72.73,75.68,,74.21
6,71.57,78.69,,75.45
7,75.79,81.9,,79.15
8,78.19,77.74,,77.94
9,67.11,71.6,,69.56
