,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,31.12,39.57,50.0,35.79
1,37.75,49.02,,44.2
2,46.68,61.34,,55.0
3,56.37,63.11,0.0,60.21
4,64.67,67.75,0.0,66.28
5,65.02,73.34,,69.67
6,68.6,72.77,100.0,70.93
7,73.58,76.46,,75.24
8,72.42,69.02,0.0,70.42
9,59.31,64.17,28.57,62.06
