PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,50000,37.50,26.23,00000,30000,33.33,00000,00000,00000,00000,15.38,00000,00000,00000,50000,00000,31.61,34.67,00000,48.19,28.71,38000
02,00000,30000,25.45,00000,14.29,50000,00000,00000,00000,00000,75000,66.67,00000,00000,00000,00000,48.31,37.08,00000,56.76,34.21,45.96
03,00000,53.12,45.45,00000,66.67,33.33,00000,00000,00000,00000,57.14,66.67,00000,10000,10000,50000,74.55,72.51,00000,61.97,54.76,71.40
04,00000,58.62,41.67,00000,66.67,00000,00000,00000,00000,00000,50000,60000,00000,00000,00000,10000,72.52,69.29,00000,59.62,26.53,67.73
05,33.33,49.40,39.53,00000,40000,17.65,00000,10000,00000,00000,50000,11.54,00000,32.26,52.38,00000,56.07,55.44,00000,56.43,40.80,52.14
06,00000,34.29,23.19,00000,00000,20000,00000,00000,00000,00000,28.57,00000,00000,50000,50000,00000,45.65,42.24,00000,55.30,36.54,45.90
07,00000,61.76,40.74,00000,71.43,36.36,00000,00000,00000,00000,62.50,71.43,00000,50000,66.67,00000,76.74,75.12,00000,70.45,56.67,73.45
08,10000,61.29,52.38,00000,33.33,50000,00000,00000,10000,00000,66.67,50000,00000,50000,00000,00000,73.21,70.87,00000,73.51,56.00,70.36
09,00000,56.67,42.22,00000,40000,60000,00000,00000,00000,00000,53.85,50000,00000,60000,25000,00000,64.68,63.97,00000,61.97,62.22,63.02
10,50000,57.89,40.54,00000,40000,33.33,00000,00000,00000,00000,46.15,50000,00000,69.23,25000,10000,71.18,70.41,00000,76.15,54.74,68.45
11,10000,55000,38.33,00000,37.50,33.33,00000,00000,00000,00000,44.44,33.33,00000,75000,25000,50000,71.15,68.80,00000,70.38,50.88,66.44
12,00000,51.61,40.54,00000,50000,00000,00000,00000,00000,00000,40000,50000,00000,50000,50000,00000,67.23,66.72,00000,69.66,59.38,65.58
13,00000,52.94,46.48,00000,38.46,28.57,10000,00000,00000,00000,45.45,58.33,00000,28.57,20000,00000,66.60,64.36,10000,57.58,46.30,63.42
14,00000,53.06,31.15,00000,50000,71.43,00000,00000,00000,00000,59.09,42.11,00000,33.33,60000,10000,60.17,57.37,00000,53.16,43.15,55.78
15,00000,47.06,50000,00000,00000,00000,00000,00000,00000,00000,83.33,85.71,00000,00000,00000,00000,74.25,70.97,00000,28.57,50.00,70.95
16,00000,41.38,36.62,00000,50000,55.56,00000,10000,00000,00000,42.86,45000,00000,60000,72.73,10000,54.92,55.91,00000,66.76,48.21,56.16
17,00000,39.22,37.50,20000,20000,50000,00000,00000,00000,00000,21.43,27.27,00000,60000,00000,00000,61.04,54.40,10000,64.60,47.06,56.10
18,10000,36.67,28.95,00000,36.36,50000,00000,00000,00000,00000,50000,33.33,00000,00000,00000,00000,50.99,58.04,00000,59.78,48.54,54.10
19,00000,51.72,33.93,00000,33.33,72.73,00000,00000,10000,00000,44000,30000,00000,60000,00000,00000,70.22,70.30,00000,74.14,52.91,67.25
20,00000,55.26,23.64,00000,00000,25000,00000,00000,10000,00000,50000,25000,00000,62.50,00000,00000,69.78,65.03,00000,72.07,53.21,65.05
21,10000,76.06,64.62,00000,53.85,37.50,00000,50000,80000,00000,66.67,52.63,00000,78.57,80000,10000,76.20,74.63,00000,79.19,69.55,74.73
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
TOTAL,50.00,52.57,39.19,200.0,39.10,41.67,100.0,25.00,53.85,00000,49.66,41.90,00000,52.14,46.91,77.78,66.87,65.28,33.33,60.51,43.32,60.67
