AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,29.63,40.00,100.0,28.57,51.57,31.11,42.16
25-29,0.00,33.50,29.17,100.0,0.00,47.80,41.94,41.16
30-34,0.00,34.88,33.33,0.00,50.00,59.40,38.46,50.23
35-39,50.00,47.06,33.33,0.00,25.00,69.48,50.00,60.75
40-44,0.00,58.16,37.50,0.00,0.00,68.71,35.29,63.61
45-49,33.33,60.32,62.50,0.00,75.00,72.76,60.00,68.07
50-54,100.0,63.70,0.00,100.0,0.00,71.85,58.33,68.46
55-59,100.0,65.41,80.00,100.0,0.00,80.15,72.22,75.91
60-64,50.00,70.42,44.44,0.00,0.00,82.53,42.86,76.69
65-OVER,50.00,70.06,42.86,100.0,33.33,83.22,72.41,79.52
TOTAL,41.67,54.43,40.00,83.33,32.00,71.94,48.78,65.11
