,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,37.94,43.85,,41.16
1,49.19,51.03,,50.23
2,58.6,62.14,,60.75
3,61.93,64.91,,63.61
4,65.28,70.89,,68.07
5,66.06,70.45,,68.46
6,74.32,77.19,,75.91
7,78.2,75.4,,76.69
8,82.57,77.35,,79.52
9,66.85,68.0,,67.49
