,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,35.06,49.21,100.0,42.92
1,48.82,56.49,,53.21
2,52.07,63.32,0.0,58.56
3,56.3,70.15,100.0,64.01
4,63.65,72.57,,68.51
5,63.45,71.26,,67.6
6,66.46,73.41,,70.28
7,73.82,76.86,,75.55
8,76.54,76.29,0.0,76.37
9,61.99,68.9,50.0,65.86
