PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SUGAR VALLEY,0.00,9.00,9.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,7.00,0.00,0.00,0.00,0.00,426.0,393.0,0.00,1.00,1.00,852.0
PLAINVILLE,0.00,12.00,14.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,7.00,8.00,0.00,3.00,1.00,1.00,524.0,459.0,0.00,6.00,8.00,1045.0
SONORAVILLE,1.00,29.00,32.00,0.00,2.00,3.00,0.00,1.00,2.00,0.00,46.00,34.00,0.00,3.00,1.00,1.00,1501.0,1410.0,0.00,48.00,41.00,3155.0
PINE CHAPEL,0.00,4.00,9.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,283.0,265.0,0.00,0.00,1.00,567.0
OOSTANAULA,0.00,3.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,179.0,166.0,0.00,30.00,24.00,408.0
OAKMAN,0.00,10.00,8.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,337.0,313.0,0.00,1.00,3.00,676.0
GORDON COUNTY,0.00,44.00,36.00,0.00,7.00,6.00,0.00,1.00,0.00,0.00,90.00,72.00,0.00,11.00,6.00,2.00,1535.0,1389.0,0.00,48.00,48.00,3295.0
CALHOUN CITY,4.00,74.00,47.00,0.00,4.00,7.00,0.00,2.00,3.00,0.00,164.0,122.0,0.00,9.00,17.00,1.00,2184.0,1728.0,0.00,161.0,91.00,4618.0
LILY POND,1.00,9.00,12.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,6.00,7.00,0.00,3.00,1.00,0.00,494.0,458.0,0.00,27.00,12.00,1033.0
FAIRMOUNT,0.00,10.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,2.00,0.00,554.0,515.0,0.00,4.00,6.00,1107.0
RED BUD,0.00,17.00,16.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,31.00,21.00,0.00,2.00,6.00,0.00,784.0,688.0,0.00,18.00,11.00,1600.0
RESACA,0.00,5.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,24.00,0.00,1.00,1.00,0.00,387.0,355.0,0.00,6.00,3.00,814.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6.00,226.0,205.0,0.00,21.00,25.00,0.00,5.00,6.00,0.00,378.0,298.0,0.00,33.00,36.00,5.00,9188.0,8139.0,0.00,350.0,249.0,19170.0
