PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SYLVANIA,46.15,49.71,55.56,0.00,40.00,70.74,45.00,60.76
HUNTERS,100.0,61.03,0.00,0.00,100.0,64.78,66.67,63.75
NEWINGTON,100.0,48.39,0.00,0.00,0.00,64.63,30.19,56.96
JENK HILL FIRE STA,66.67,55.36,0.00,0.00,0.00,72.52,53.85,62.46
ROCKY FORD,0.00,54.89,100.0,0.00,100.0,72.25,60.00,67.45
BAY BRANCH,0.00,51.19,100.0,0.00,66.67,68.41,26.92,65.47
HILTONIA,0.00,54.09,0.00,0.00,100.0,72.29,32.50,61.49
SCREVEN REC. DEPT.,0.00,54.85,100.0,0.00,100.0,71.43,12.50,60.60
GREENHILL CHURCH,50.00,48.10,0.00,0.00,0.00,70.21,60.71,65.69
SR CITIZENS CENTER,0.00,51.27,50.00,0.00,0.00,71.21,60.00,57.56
JACKSON FIRE STATION,0.00,47.62,0.00,0.00,50.00,67.93,54.55,63.93
FOY'S STORE,0.00,59.54,0.00,100.0,100.0,62.86,25.00,58.91
88888,0.00,66.67,0.00,0.00,0.00,0.00,0.00,66.67
TOTAL,48.28,52.67,42.31,25.00,58.82,69.42,42.61,61.64
