,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.07,46.03,100.0,42.71
1,49.12,55.09,,52.21
2,54.15,61.33,100.0,58.07
3,60.46,59.9,100.0,60.17
4,64.26,62.17,100.0,63.22
5,66.46,69.35,,67.95
6,65.06,68.97,100.0,66.99
7,71.61,71.81,,71.72
8,69.93,65.56,,67.66
9,61.23,62.61,100.0,61.96
