PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,6.90,0.00,0.00,0.00,0.00,0.00,4.35
99999,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.55
ELLENWOOD,39.53,68.36,58.16,60.00,53.33,58.33,55.97,66.02
FOREST PARK 1,28.57,40.02,38.86,28.57,21.57,49.67,33.10,40.53
FOREST PARK 2,42.86,51.68,51.52,0.00,37.25,48.28,34.03,48.99
FOREST PARK 3,39.33,47.99,50.31,25.00,47.62,54.07,36.49,48.02
FOREST PARK 4,43.23,55.89,53.04,0.00,58.62,60.95,39.20,54.45
FOREST PARK 5,27.72,45.30,38.07,50.00,29.69,52.02,33.22,43.48
FOREST PARK 6,41.79,52.28,41.98,33.33,50.00,64.76,30.69,51.23
JONESBORO 1,31.71,54.74,37.97,60.00,38.00,59.04,39.36,53.05
JONESBORO 2,36.49,54.24,48.10,100.0,45.90,51.10,41.85,52.60
JONESBORO 3,49.35,61.40,47.17,0.00,38.46,59.31,49.28,59.06
JONESBORO 4,35.14,44.53,36.67,50.00,43.33,54.35,28.94,44.00
JONESBORO 5,33.33,60.02,54.79,50.00,31.43,66.45,39.33,58.58
JONESBORO 6,48.08,74.50,65.62,0.00,66.00,77.03,62.57,72.84
JONESBORO 7,39.80,60.20,56.10,0.00,50.00,70.55,49.80,60.11
JONESBORO 8,18.18,50.29,46.31,60.00,46.27,27.36,32.80,45.58
JONESBORO 9,35.71,46.09,34.48,100.0,27.27,49.18,28.70,44.25
JONESBORO 10,42.42,46.80,43.82,0.00,31.91,47.38,38.80,45.86
JONESBORO 11,50.00,64.10,58.89,200.0,54.10,67.63,55.77,63.61
JONESBORO 12,41.18,54.81,53.23,50.00,50.00,55.75,37.02,53.17
JONESBORO 13,41.18,68.37,55.56,0.00,58.33,68.32,56.71,66.67
JONESBORO 14,39.24,69.77,56.44,50.00,63.93,71.51,48.83,67.53
JONESBORO 15,37.50,41.73,42.86,0.00,40.82,54.36,32.73,42.11
JONESBORO 16,26.67,51.84,40.00,0.00,53.57,47.33,40.30,49.54
JONESBORO 17,51.85,53.63,60.00,25.00,47.62,54.25,42.13,52.64
JONESBORO 18,29.73,54.47,55.17,33.33,46.94,57.69,39.83,53.06
LAKE CITY,33.77,49.03,48.75,66.67,27.42,46.09,39.43,47.03
LOVEJOY 1,36.17,63.63,49.45,0.00,54.00,59.18,46.45,60.72
LOVEJOY 2,43.48,57.66,49.04,100.0,52.17,52.17,43.26,55.02
LOVEJOY 3,45.45,57.49,52.80,0.00,48.00,59.85,44.73,56.17
LOVEJOY 4,38.46,61.88,56.38,0.00,41.86,64.63,46.42,60.18
LOVEJOY 5,33.33,57.12,49.51,0.00,41.18,50.34,41.64,54.16
MORROW 1,29.09,42.36,15.31,0.00,17.65,41.40,26.40,39.35
MORROW 2,39.64,56.05,68.75,45.45,42.86,65.46,42.33,54.78
MORROW 3,39.13,55.94,55.68,28.57,39.51,58.20,40.05,52.80
MORROW 4,39.09,49.87,48.00,25.00,36.11,64.04,46.37,51.33
MORROW 5,33.04,67.09,57.50,0.00,42.86,67.70,50.54,64.47
MORROW 6,33.33,59.72,55.86,25.00,51.28,63.53,48.87,58.35
MORROW 7,46.62,50.43,46.30,0.00,42.55,51.40,35.54,48.69
MORROW 8,40.54,66.01,43.56,100.0,57.50,55.50,47.06,62.37
MORROW 9,50.00,57.80,52.38,0.00,37.50,56.58,43.90,55.80
OAK 1,11.11,49.52,38.10,0.00,43.75,39.62,46.07,48.68
OAK 2,21.84,42.94,53.85,0.00,24.24,46.88,32.16,40.85
OAK 3,19.61,44.02,37.04,20.00,39.58,33.66,35.04,42.58
OAK 4,14.29,51.40,46.51,0.00,51.16,45.95,39.55,49.76
PANHANDLE 1,36.00,68.22,56.52,100.0,46.34,64.06,55.10,65.57
PANHANDLE 2,33.33,66.03,66.07,50.00,67.86,71.28,51.38,65.71
RIVERDALE 1,24.00,67.29,65.22,0.00,58.06,70.83,44.93,65.41
RIVERDALE 2,40.54,54.65,39.13,0.00,40.00,47.55,39.58,52.16
RIVERDALE 3,35.38,53.70,66.67,100.0,36.84,45.40,37.46,51.58
RIVERDALE 4,36.94,48.32,42.74,66.67,33.33,52.39,35.61,46.97
RIVERDALE 5,34.48,57.31,57.63,100.0,51.22,57.89,42.73,55.93
RIVERDALE 6,33.90,41.79,43.88,0.00,40.32,50.69,34.72,42.23
RIVERDALE 7,40.70,40.25,40.46,66.67,19.51,49.61,28.93,39.87
RIVERDALE 8,38.89,66.68,61.36,100.0,56.10,64.59,47.98,64.61
RIVERDALE 9,29.03,53.87,63.27,0.00,43.90,63.30,42.72,52.43
RIVERDALE 10,14.29,40.97,28.57,33.33,37.14,36.71,34.62,40.06
RIVERDALE 11,50.00,61.90,54.55,0.00,42.86,54.43,53.79,60.68
RIVERDALE 12,47.46,61.54,36.17,25.00,48.78,58.60,48.11,59.38
TOTAL,37.44,54.88,47.92,36.71,43.42,59.00,41.83,53.46
