PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BA,47.83,73.61,65.00,33.33,55.07,68.30,53.70,68.17
BT,75.00,69.01,58.82,0.00,37.50,71.90,57.89,69.53
CO,60.00,53.23,44.78,33.33,26.53,62.46,36.93,53.08
FI,38.64,58.75,52.63,100.0,40.58,61.45,45.19,57.13
FS,57.84,65.54,50.85,25.00,58.06,65.18,49.08,63.02
HC,51.72,63.17,71.43,50.00,54.17,67.84,53.07,64.93
HI,44.00,70.03,53.57,100.0,44.23,67.30,55.93,66.37
LA,71.43,69.35,53.98,0.00,42.31,61.29,45.28,61.58
LO,64.29,74.59,58.33,42.86,61.11,72.71,57.22,71.66
MA,48.28,65.37,56.34,0.00,31.82,65.71,51.27,63.46
MI,35.71,59.30,51.40,0.00,48.00,59.36,43.90,56.79
OT,50.00,55.05,39.81,14.29,47.62,52.88,43.38,52.63
RO,34.38,63.84,54.76,100.0,48.44,67.17,49.46,62.77
SA,56.82,64.06,42.68,66.67,40.79,61.42,51.64,60.80
SH,43.75,63.55,56.00,100.0,37.93,62.29,49.54,60.83
SM,64.29,67.79,56.16,0.00,58.33,69.50,53.06,66.34
SP,58.82,71.28,60.00,0.00,59.38,74.41,58.44,70.38
ST,60.00,68.03,60.78,50.00,55.00,73.74,55.03,69.24
TOTAL,52.73,63.73,53.16,42.50,47.63,66.30,49.57,62.54
