PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
99999,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.59
ALLGOOD ELEM,55.81,63.89,51.52,0.0,56.06,70.42,52.49,63.34
ASHFORD PARK ELEM,61.54,52.81,46.81,0.0,53.12,71.94,72.43,70.29
AUSTIN,74.42,73.77,72.0,100.0,77.78,79.16,68.75,78.15
AVONDALE,74.36,67.98,70.97,0.0,63.64,80.6,64.33,78.2
AUSTIN DRIVE,58.33,48.8,70.0,0.0,34.38,62.18,37.27,49.07
ASHFORD DUNWOODY RD,77.03,64.5,64.41,100.0,75.0,77.3,65.59,74.65
ASHFORD PARKSIDE,55.49,70.3,67.05,83.33,67.5,71.14,57.6,67.92
AVONDALE HIGH,52.63,59.93,58.82,50.0,72.31,68.96,51.2,64.76
BOULEVARD,67.65,54.37,61.9,33.33,46.67,73.37,64.15,64.91
BRIAR VISTA ELEM,43.12,52.8,51.76,25.0,53.85,62.88,47.17,59.01
BRIARLAKE ELEM,55.45,66.22,60.87,0.0,50.0,77.77,57.8,74.05
BRIARWOOD,65.04,46.53,50.77,30.0,55.1,67.72,47.12,60.44
BROCKETT ELEM,46.94,56.39,58.82,25.0,46.0,73.78,46.52,63.14
BRIARCLIFF,59.26,59.34,69.79,50.0,55.41,68.15,52.62,65.02
BROCKETT,54.78,53.52,65.22,83.33,52.17,71.49,48.13,63.71
BROOKHAVEN,60.71,55.92,70.59,66.67,56.0,68.97,54.78,66.18
BROWNS MILL ELEM,60.0,68.76,42.11,0.0,57.58,61.84,53.5,67.32
BOULDERCREST ROAD,60.0,64.45,54.55,0.0,55.0,58.46,50.69,62.98
BETHUNE MIDDLE,50.0,58.43,44.44,0.0,39.68,41.46,40.76,56.26
BURGESS ELEM,70.27,57.25,68.75,50.0,67.27,70.91,60.91,63.93
COLUMBIA DRIVE,75.0,51.18,40.0,50.0,43.48,49.43,31.97,49.84
CANBY LANE ELEM,20.0,60.46,75.0,0.0,26.67,60.47,46.04,58.92
COLUMBIA ELEM,10.0,44.51,0.0,60.0,32.14,38.89,35.71,43.32
CEDAR GROVE ELEM,40.0,62.55,38.89,66.67,44.83,59.09,48.22,61.22
CHAMBLEE,61.29,51.82,47.32,0.0,50.0,69.15,48.44,61.25
CANDLER-MURPHEY,42.86,64.92,28.57,0.0,43.59,71.7,53.94,63.82
CHAPEL HILL ELEM,100.0,65.35,40.0,0.0,61.9,46.55,51.78,64.06
CHESNUT ELEM,63.3,51.24,59.26,80.0,50.0,63.78,52.41,57.8
CLAIREMONT WEST,78.43,72.84,63.64,50.0,65.52,74.21,71.59,73.66
CLAIRMONT ROAD,46.98,49.22,56.79,66.67,56.0,60.51,51.87,56.95
CLARKSTON,40.93,44.35,42.65,33.33,40.51,61.43,34.93,45.27
CLIFTON,33.33,62.43,50.0,0.0,41.67,55.17,44.79,60.65
COLUMBIA MIDDLE,45.45,47.67,10.0,0.0,40.91,48.08,35.81,46.57
CROSS KEYS HIGH,56.63,53.67,53.85,33.33,47.06,63.15,48.68,59.23
CROSSROADS,20.0,61.53,48.39,100.0,62.75,64.08,43.43,60.27
CANDLER,71.43,44.5,40.62,57.14,60.0,66.48,37.55,47.7
CEDAR GROVE MIDDLE,75.0,48.81,22.22,0.0,45.0,40.62,30.84,47.44
CEDAR GROVE SOUTH,31.25,67.57,68.42,0.0,66.67,68.32,53.63,66.45
COVINGTON HWY,0.0,26.0,40.0,50.0,25.0,38.96,18.6,26.5
COVINGTON,53.33,29.95,23.08,33.33,34.78,64.45,39.34,38.38
CLAIREMONT EAST,78.26,71.23,76.19,100.0,65.96,77.04,61.59,75.24
CORALWOOD,68.75,61.38,71.43,100.0,57.58,76.25,67.71,74.29
CHAMBLEE 2,64.96,49.54,59.72,0.0,66.67,72.04,56.06,67.05
DORAVILLE NORTH,59.48,45.77,57.48,16.67,52.7,58.82,39.34,52.76
DORAVILLE SOUTH,53.73,47.59,61.06,83.33,47.83,69.12,40.91,59.78
DRESDEN ELEM,49.46,48.04,50.84,66.67,64.08,64.48,41.21,55.8
DUNAIRE ELEM,57.14,60.88,50.0,50.0,34.15,65.44,45.1,59.49
DUNWOODY,53.68,52.18,54.26,25.0,56.45,60.88,48.24,56.93
DUNWOODY HIGH,76.71,69.05,66.67,100.0,65.0,79.23,60.63,77.45
DRUID HILLS HIGH,41.52,42.3,48.18,72.73,52.03,56.56,47.54,52.64
DUNWOODY LIBRARY,81.94,63.04,55.56,0.0,42.86,79.0,67.54,77.16
EAST LAKE,66.67,54.31,62.96,50.0,50.0,73.03,53.54,60.74
EMBRY HILLS,47.46,58.31,58.91,75.0,61.54,75.8,56.86,68.74
EPWORTH,70.24,54.84,71.83,100.0,60.27,75.25,65.99,72.77
EVANSDALE ELEM,47.76,54.22,58.2,66.67,57.69,72.57,52.99,63.27
EMORY SOUTH,66.41,54.0,66.22,60.0,55.56,66.32,52.44,64.03
EMORY ROAD,41.26,41.62,47.37,0.0,32.5,55.7,49.73,50.82
FAIRINGTON ELEM,42.86,48.62,41.67,100.0,35.9,45.68,36.02,47.33
FERNBANK ELEM,72.22,67.61,78.57,100.0,58.62,77.75,68.9,76.43
FLAT SHOALS ELEM,16.67,55.15,45.45,0.0,26.92,54.69,38.52,53.57
