,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,33.77,42.56,,38.45
1,48.27,55.62,,52.46
2,55.74,57.38,,56.68
3,60.8,65.05,,63.12
4,64.71,65.21,,64.97
5,66.74,73.55,,70.36
6,70.0,76.42,,73.33
7,72.95,79.24,,76.21
8,78.47,76.06,,77.15
9,64.34,67.46,,66.02
