AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,52.08,36.41,53.41,36.36,38.75,51.43,34.77,48.14
25-29,30.43,28.78,46.34,100.0,28.57,42.35,36.64,41.46
30-34,35.9,34.5,55.35,75.0,50.0,51.14,44.28,50.11
35-39,40.0,43.54,53.83,50.0,40.0,60.3,52.85,57.13
40-44,35.71,48.82,54.73,100.0,54.05,66.48,55.69,62.87
45-49,60.0,54.45,58.14,0.0,57.14,69.36,51.81,65.66
50-54,51.61,55.25,55.16,0.0,57.58,72.98,53.44,68.77
55-59,37.93,66.31,59.33,0.0,40.0,76.18,54.55,72.63
60-64,63.16,72.04,51.95,100.0,72.22,77.86,59.21,74.86
65-OVER,63.49,70.24,52.44,100.0,62.5,75.68,57.02,73.81
TOTAL,47.36,52.15,53.26,57.14,45.97,66.84,46.83,62.31
