,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,34.94,39.93,50.0,37.83
1,45.37,51.95,,48.9
2,56.18,59.84,,58.31
3,61.88,64.91,100.0,63.61
4,66.9,67.83,,67.41
5,64.44,68.31,100.0,66.6
6,71.68,74.59,100.0,73.21
7,71.29,77.03,25.0,74.2
8,76.5,73.62,0.0,74.87
9,63.83,65.68,58.33,64.84
