AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,25.95,50.00,0.00,40.00,47.20,32.43,38.56
25-29,100.0,28.99,150.0,0.00,0.00,47.64,17.95,38.83
30-34,0.00,35.94,33.33,0.00,0.00,58.62,43.75,50.00
35-39,0.00,55.32,0.00,0.00,0.00,64.25,31.25,59.75
40-44,0.00,49.53,75.00,0.00,0.00,70.39,42.11,61.65
45-49,0.00,54.44,33.33,0.00,0.00,74.89,50.00,67.65
50-54,0.00,65.81,0.00,0.00,0.00,66.40,55.56,65.38
55-59,100.0,63.70,0.00,0.00,0.00,67.73,61.54,66.25
60-64,0.00,57.89,0.00,0.00,0.00,71.92,43.75,66.58
65-OVER,33.33,52.41,50.00,0.00,50.00,71.84,67.86,67.83
TOTAL,40.00,48.21,52.38,0.00,27.27,65.65,41.89,59.20
