-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,52,22.5,0,66.67,33.33,0,100,100,0,12.5,20,0,50,50,0,45.95,42.68,0,54.95,27.22,43.02
30-34,0,40,41.38,0,0,0,0,0,0,0,75,20,0,25,0,100,54.64,54.25,0,59.79,33.89,50.85
35-39,0,55.56,38.71,0,33.33,0,0,0,0,0,0,50,0,0,0,0,65.48,60,0,69.44,49.02,60.91
40-44,0,33.33,27.27,0,50,100,0,100,100,0,0,66.67,0,0,100,0,67.27,73.23,0,73.22,51.29,65.27
45-49,100,46.43,42.31,0,33.33,100,0,100,50,0,75,66.67,0,100,0,0,65.13,70,0,74.68,64.98,67.73
50-54,0,37.04,33.33,0,42.86,0,0,0,0,0,50,66.67,0,100,0,0,69.16,68.14,0,75.38,58.12,67.04
55-59,0,65.22,23.33,0,50,0,0,0,0,0,50,20,0,0,0,0,73.4,71.86,100,77.89,65.13,70.99
60-64,0,78.57,52.17,0,60,66.67,0,0,0,0,100,60,0,100,50,0,77.45,75.07,0,78.1,67.73,74.33
TOTAL,100.0,49.3,36.29,0,48.48,43.48,0,75.0,37.5,0,45.16,50.0,0,50.0,46.67,100.0,67.62,69.48,100.0,70.84,55.21,65.36
