AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,45.32,21.43,48.8,38.39,0,45.98,36.62,0,42.22,37.14,0,50.78,41.46,25,50.64,42.44,0,60.35,56.37,0,46.96,30.16
30-34,50.74,66.67,51.26,43.39,0,51.19,45.59,0,52.78,34.48,0,52.91,49.16,0,52.74,53.41,0,61.18,59.08,0,52.14,36.89
35-39,55.79,33.33,54.89,45.79,0,54.84,45.56,0,43.75,44,0,56.7,53.16,0,60.86,55.28,0,65,62.35,100,58.88,42.64
40-44,61.16,100,56.7,46.27,0,57.4,53.16,0,63.64,47.83,0,63.48,59.86,0,61.6,57.12,0,72.19,67.79,50,64.09,48.78
45-49,65.59,33.33,57.8,48.95,0,61,51.67,100,50,78.57,0,67.46,61.2,0,65.01,59.7,0,76.35,72.11,100,68.29,54.50
50-54,68.59,50,57.29,44.54,0,64.33,55.98,0,50,60,0,67.2,62.42,0,64.25,65.09,100,77.81,75.58,0,72.43,58.64
55-59,70.99,0,58.92,49.14,0,63.78,57.89,0,33.33,50,0,65.02,62.5,0,63.64,59.59,100,78.82,77.47,0,74.87,61.43
60-64,73.72,200,55.78,48.18,0,64.04,64.85,0,58.33,0,0,61.43,69.89,0,56.07,60.07,0,79.79,78.24,0,77.33,67.10
TOTAL,62.01,21.43,54.12,45.03,0.0,55.16,49.47,100.0,51.05,44.44,0.0,58.61,54.98,16.67,57.18,55.57,60.0,71.51,69.94,14.81,64.79,50.84
