PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
CONCORD,50.00,60.76,20.00,0.00,20.00,71.70,55.95,68.26
HOLLONVILLE,0.00,76.74,77.78,0.00,100.0,73.93,63.30,73.27
MEANSVILLE,50.00,53.41,0.00,200.0,57.14,74.33,56.63,71.53
MOLENA,0.00,72.08,60.00,0.00,75.00,71.08,57.95,70.20
SECOND DISTRICT,64.29,64.06,50.00,75.00,63.64,75.58,63.83,74.04
LIFSEY SPRINGS,60.00,58.75,57.14,0.00,33.33,76.53,52.00,72.99
WILLIAMSON,100.0,58.82,77.78,0.00,75.00,71.70,58.72,70.30
ZEBULON,75.00,59.84,57.14,0.00,60.00,71.96,48.82,68.21
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,62.50,62.11,59.26,71.43,60.00,73.39,57.48,71.14
