-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,45.21,47.9,38.07,0,46.26,34.11,0,50,46.15,60,55.54,44.9,42.86,54.38,43.5,65.96,55.88,52.91,28.57,41.39,26.65,43.7
30-34,53.85,48.71,40.33,14.29,45.67,38.77,0,51.28,30.43,16.67,52.92,47.37,33.33,51.06,46.81,74.07,54.6,52.43,58.62,51.82,35.09,47.88
35-39,47.69,55.69,45.82,50,52.18,46.27,0,43.75,46.43,50,57,51.85,80,63.48,58.03,62.5,60.08,56.93,26.32,57.9,41.62,53.76
40-44,51.85,61.26,49.82,50,60.61,53.23,0,58.62,58.82,66.67,63.32,55.71,100,68.78,65.62,60,67.95,63.88,32.14,61.66,45.98,59.41
45-49,38.3,63.36,55.7,50,59.62,60.27,0,52.38,70.83,16.67,67.78,63.55,44.44,67.71,68.41,57.14,72.91,69.72,36.84,64.16,49.87,64.01
50-54,32.61,61.46,53.53,0,62.78,57.2,0,50,38.46,33.33,68.01,61.37,75,65.61,68.4,88.89,75.49,72.11,0,64.64,49.72,65.03
55-59,27.91,60.35,52.11,50,65.27,61.65,0,46.67,33.33,0,64.93,62.3,100,57.99,59.57,53.33,75.62,73.77,28.57,66.28,50.89,66.06
60-64,43.48,63.43,51.85,33.33,62.11,62.54,0,44.44,50,100,64.23,61.5,0,57.18,58.29,50,75.87,74.88,45.45,71.47,55.23,68.65
TOTAL,39.36,56.81,47.97,25.0,54.63,50.33,0.0,47.53,49.49,43.75,59.82,53.97,59.18,60.52,58.33,67.38,67.52,66.01,33.5,59.84,45.21,58.89
