PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
SHARON,71.64,77.52,0.00,74.52
CRAWFORDVILLE,63.62,78.29,100.0,71.06
88888,0.00,0.00,0.00,0.00
TOTAL,65.34,78.01,100.0,71.72
