PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BRANTLEYS,75.0,69.05,71.43,0.0,100.0,77.92,60.53,76.77
BURGAYS,76.92,80.26,57.14,0.0,61.11,80.04,73.4,79.43
CABANISS,100.0,60.16,0.0,0.0,75.0,64.39,44.64,62.08
COX,83.33,52.04,33.33,0.0,33.33,75.77,62.5,71.19
CULLODEN,40.0,61.54,0.0,0.0,0.0,73.9,59.09,68.55
DILLARDS,33.33,67.95,20.0,0.0,33.33,72.65,50.88,69.9
EVERS,77.78,64.14,87.5,100.0,100.0,71.66,55.96,69.96
FORSYTH,36.36,58.74,38.46,50.0,30.43,68.23,49.76,61.93
HIGH FALLS,20.0,63.75,47.37,100.0,50.0,65.94,55.56,64.49
KELSEYS,0.0,66.67,0.0,0.0,100.0,79.53,50.0,72.86
MIDDLEBROOKS,50.0,61.26,40.0,0.0,66.67,73.53,56.34,71.23
PROCTORS,0.0,57.8,75.0,0.0,37.5,62.98,59.26,61.66
RUSSELLVILLE,0.0,57.97,0.0,0.0,50.0,68.47,47.37,65.41
TOTAL,51.16,60.9,52.81,50.0,51.58,72.02,55.89,68.25
