PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
2. EAST MORGAN,76.05,76.87,0.0,76.48
3. BETH/SPRINGFIELD,76.52,78.32,0.0,77.43
4. CENTRAL MORGAN,73.05,75.8,0.0,74.52
5. CLACKS CHAPEL,79.66,79.94,0.0,79.8
6. WEST MORGAN,73.72,78.92,100.0,76.44
7. NORTH MORGAN,71.33,75.21,50.0,73.32
99999,0.0,0.0,0.0,0.0
TOTAL,73.97,76.95,50.0,75.52
