-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,100,55.17,29.63,0,50,25,0,0,0,0,50,0,0,0,0,0,48.57,44.91,0,62.27,33.52,47.15
30-34,0,65.22,36.67,0,0,0,0,0,0,0,33.33,11.11,0,75,100,0,61.95,57.51,0,64.65,32.06,55.26
35-39,0,60,17.65,0,0,100,0,0,0,0,42.86,100,0,80,0,0,71.43,67.2,0,62.14,49.31,62.3
40-44,0,87.5,35,0,66.67,0,0,0,0,0,100,33.33,0,0,66.67,0,72.93,71.43,0,67.05,48.72,66.04
45-49,0,68.18,68.18,0,50,0,0,0,0,0,66.67,66.67,0,100,50,0,78.26,69.27,0,76.57,63.43,72.12
50-54,0,81.25,57.69,0,100,50,0,0,0,0,50,66.67,0,100,66.67,0,78.68,75.52,0,73.46,66.45,73.95
55-59,0,77.5,58.33,0,100,66.67,0,0,0,0,50,100,0,57.14,75,0,81.36,78.33,0,78.16,59.38,76.24
60-64,0,84.78,67.86,0,0,75,0,0,0,0,50,50,0,100,0,0,86.23,82.31,0,74.88,67.12,80.44
TOTAL,66.67,78.26,63.71,0,64.29,50.0,0,0.0,0,0,54.76,45.65,0,71.43,50.0,100.0,78.66,78.29,0,70.13,54.41,73.33
