PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ALEXANDER,0.00,63.58,100.0,0.00,0.00,73.74,56.52,68.45
FOUR POINTS,58.33,61.31,46.67,60.00,32.00,60.76,35.94,58.86
GIRARD,100.0,67.46,0.00,0.00,100.0,63.49,54.55,64.90
GOUGH,0.00,65.40,0.00,0.00,66.67,73.19,61.54,67.70
GREENSCUT,0.00,61.76,42.86,0.00,50.00,66.03,25.40,61.71
KEYSVILLE,44.44,61.88,42.86,0.00,40.00,44.67,34.48,51.67
MIDVILLE,100.0,60.66,0.00,0.00,100.0,65.57,61.11,62.95
MUNNERLYN,100.0,52.63,100.0,0.00,0.00,76.19,54.55,63.87
SARDIS,0.00,56.76,0.00,100.0,37.50,67.58,33.33,61.68
SCOTTS CROSSROADS,0.00,67.84,0.00,0.00,0.00,73.17,33.33,67.94
TELFAIR,50.00,62.53,28.57,0.00,66.67,55.76,44.90,57.73
ST. CLAIR,33.33,70.53,100.0,0.00,0.00,72.41,43.75,69.95
VIDETTE,0.00,64.47,0.00,0.00,0.00,71.03,42.86,66.67
NORTH WAYNESBORO,80.00,60.31,33.33,66.67,50.00,71.65,40.74,62.14
SOUTH WAYNESBORO,20.00,66.70,80.00,0.00,57.14,73.85,35.14,69.49
BLAKENEY,0.00,52.32,100.0,0.00,100.0,75.00,45.45,59.34
TOTAL,48.84,62.01,48.05,50.00,43.94,67.06,39.48,63.20
