AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,929.0,0.0,29.0,38.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,2.0,3.0,0.0,405.0,343.0,0.0,49.0,42.0
30-34,856.0,0.0,44.0,47.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,2.0,0.0,1.0,390.0,271.0,0.0,45.0,39.0
35-39,967.0,0.0,46.0,43.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,0.0,441.0,358.0,0.0,46.0,18.0
40-44,945.0,0.0,40.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,449.0,358.0,0.0,35.0,14.0
45-49,1039.0,1.0,37.0,41.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,468.0,409.0,1.0,37.0,33.0
50-54,1031.0,0.0,31.0,29.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,456.0,406.0,0.0,57.0,40.0
55-59,959.0,0.0,33.0,38.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,427.0,369.0,0.0,39.0,48.0
60-64,898.0,0.0,29.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,410.0,352.0,0.0,41.0,43.0
65-OVER,2707.0,0.0,42.0,46.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1293.0,1072.0,0.0,147.0,97.0
TOTAL,10331.0,1.0,331.0,340.0,0.0,12.0,14.0,0.0,3.0,2.0,0.0,35.0,20.0,0.0,14.0,9.0,2.0,4739.0,3938.0,1.0,496.0,374.0
