AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,32.14,50.00,0.00,33.33,49.24,33.33,43.06
25-29,0.00,36.36,25.00,0.00,0.00,46.35,80.00,42.76
30-34,50.00,46.24,100.0,100.0,0.00,61.71,14.29,56.67
35-39,100.0,56.07,25.00,0.00,66.67,67.10,50.00,63.14
40-44,50.00,55.65,25.00,0.00,0.00,66.82,100.0,62.31
45-49,0.00,56.52,75.00,0.00,100.0,75.72,60.00,69.46
50-54,0.00,53.85,33.33,0.00,0.00,72.28,25.00,65.98
55-59,0.00,60.61,0.00,0.00,0.00,74.56,66.67,69.93
60-64,100.0,77.24,40.00,0.00,0.00,85.56,40.00,82.04
65-OVER,100.0,64.18,40.00,100.0,100.0,76.89,66.67,73.71
TOTAL,63.64,54.43,45.24,40.00,54.55,69.54,47.83,64.53
