PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,66.67,49.13,47.37,0.00,33.33,60.10,38.83,52.21
02,46.67,52.73,44.64,0.00,43.33,56.68,31.23,52.11
03,66.67,66.21,62.96,83.33,42.00,68.00,51.80,65.24
04,42.86,56.72,54.55,25.00,50.00,71.60,49.64,64.95
05,66.67,58.16,48.15,0.00,35.29,62.36,41.18,58.64
06,50.00,60.83,61.29,50.00,62.50,69.98,44.83,66.57
07,27.78,62.78,75.00,25.00,47.06,73.17,48.00,70.02
08,71.43,57.33,45.00,0.00,34.62,54.51,30.97,53.37
09,54.55,60.51,43.33,0.00,52.00,61.08,42.02,59.00
10,62.50,65.10,46.51,85.71,51.06,66.97,46.95,64.44
12,65.22,70.78,62.50,66.67,48.00,75.27,59.09,73.13
13,50.00,63.98,44.87,66.67,42.22,62.78,37.77,60.93
14,60.00,62.35,64.29,66.67,50.00,75.64,49.38,72.11
15,75.00,64.44,40.00,0.00,0.00,75.41,46.43,73.34
16,0.00,69.41,40.00,0.00,0.00,77.83,50.00,74.97
17,16.13,56.45,42.86,100.0,33.33,70.46,41.98,65.29
18,81.82,59.47,54.17,33.33,46.15,64.84,51.76,61.71
19,41.67,65.13,62.96,33.33,77.42,63.74,39.88,62.55
20,52.78,59.74,56.92,50.00,31.58,61.23,42.27,58.43
23,46.15,55.93,38.46,50.00,28.00,53.08,36.60,53.17
24,54.55,60.70,47.37,0.00,47.17,60.40,40.56,58.55
25,62.50,70.89,45.45,100.0,28.57,76.78,56.60,75.05
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,51.40,60.40,51.67,58.62,45.06,67.89,43.69,62.51
