PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
129,68.52,70.97,72.73,69.79
130,68.12,72.61,100.0,70.49
131,67.77,73.02,66.67,70.44
132,65.04,69.34,40.00,67.22
133,64.07,71.26,76.47,67.78
134,62.09,69.45,70.00,66.20
135,63.84,70.11,42.86,67.13
136,58.24,65.04,57.14,61.80
137,66.61,68.95,56.25,67.80
138,61.40,63.82,47.83,62.56
139,52.85,63.79,45.00,58.76
140,69.71,72.72,71.43,71.24
141,67.19,70.32,88.89,68.91
142,64.26,66.75,68.75,65.57
143,61.97,66.11,59.09,64.19
144,54.60,64.57,59.09,60.15
145,64.72,69.52,90.91,67.47
146,66.71,72.91,72.73,70.01
147,60.76,67.56,50.00,64.39
148,65.32,74.82,87.50,70.39
149,69.71,72.87,50.00,71.29
150,37.16,46.60,36.36,42.33
151,70.26,74.51,66.67,72.49
152,66.40,71.59,84.62,69.20
153,54.65,59.80,55.56,57.38
154,65.91,70.44,50.00,68.25
155,60.98,67.00,60.00,64.24
156,61.65,68.57,85.71,65.51
88888,300.0,300.0,0.00,300.0
99999,0.00,8.330,0.00,2.380
TOTAL,59.79,65.48,63.62,62.86
