AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,44.64,0.00,0.00,100.0,56.52,25.00,48.28
25-29,0.00,50.00,0.00,0.00,0.00,50.00,0.00,45.78
30-34,0.00,60.78,100.0,0.00,0.00,74.19,50.00,64.77
35-39,0.00,67.27,0.00,0.00,0.00,75.86,100.0,69.77
40-44,0.00,60.38,0.00,0.00,0.00,54.17,66.67,58.75
45-49,0.00,77.08,0.00,0.00,0.00,73.53,100.0,76.19
50-54,0.00,73.03,0.00,0.00,0.00,95.12,0.00,78.79
55-59,0.00,63.64,0.00,0.00,0.00,81.58,100.0,69.83
60-64,0.00,70.97,0.00,0.00,0.00,93.88,100.0,81.42
65-OVER,100.0,79.17,0.00,0.00,100.0,83.51,87.50,81.54
TOTAL,100.0,67.76,40.00,0.00,57.14,79.21,56.67,71.72
