PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LOCUST GROVE,45.16,64.79,48.20,33.33,43.80,65.54,55.11,62.90
TUSSAHAW,66.67,62.81,58.70,100.0,43.40,72.26,58.43,69.85
SANDY RIDGE,44.44,64.58,52.78,66.67,52.94,70.05,63.48,68.25
WESTSIDE,50.00,52.21,41.44,0.00,38.86,42.33,40.00,48.12
LOWES,40.68,65.73,57.49,100.0,50.26,65.88,53.49,63.51
SOUTH HAMPTON,41.67,63.29,51.85,50.00,51.06,66.88,54.07,63.65
NORTH HAMPTON,56.82,63.01,56.52,100.0,52.82,65.98,53.61,63.02
MOUNT CARMEL,57.34,70.92,64.65,0.00,58.77,67.15,63.68,68.09
RED OAK,52.27,68.46,61.90,50.00,48.60,60.81,57.54,64.22
WESLEY LAKES,48.19,63.76,52.32,66.67,53.10,67.51,56.02,63.17
MCDONOUGH,70.00,63.11,59.62,0.00,47.50,67.02,58.76,63.67
MCMULLEN,78.95,68.42,46.67,0.00,54.90,73.74,68.98,71.91
EAST LAKE,50.00,75.78,48.65,0.00,53.33,74.42,68.52,73.10
HICKORY FLAT,55.94,67.80,59.38,0.00,52.67,69.03,58.19,66.28
STOCKBRIDGE EAST,48.57,59.67,52.94,0.00,49.32,54.98,48.00,56.29
STOCKBRIDGE WEST,40.54,62.34,47.89,50.00,56.73,50.39,51.34,58.09
STAGECOACH,62.50,62.90,59.04,50.00,50.72,62.50,48.17,60.98
COTTON INDIAN,46.75,69.11,60.40,0.00,47.78,64.70,52.84,64.27
PLEASANT GROVE,75.68,69.92,50.75,100.0,56.63,73.01,61.59,70.48
AUSTIN ROAD,52.78,74.39,55.32,0.00,61.40,68.08,62.78,70.06
SWAN LAKE,40.00,67.35,66.15,50.00,40.00,66.54,59.70,65.56
SHAKERAG,17.65,69.52,54.17,50.00,54.79,59.96,60.88,66.58
ELLENWOOD,45.00,73.34,40.43,33.33,51.35,68.58,64.17,70.67
UNITY GROVE,55.56,69.41,58.11,0.00,45.83,72.82,68.18,71.27
SHILOH,47.83,58.40,50.49,100.0,48.89,62.43,53.32,58.69
PATES CREEK,46.41,67.02,54.55,25.00,55.81,68.51,57.70,65.62
OAKLAND,50.65,73.69,55.56,100.0,48.81,71.27,60.73,69.85
LAKE DOW,42.86,66.49,58.06,0.00,65.28,73.47,66.76,70.91
FLIPPEN,50.84,70.33,54.84,0.00,63.76,68.10,61.21,66.90
STOCKBRIDGE CENTRAL,36.05,55.84,46.73,25.00,36.61,54.84,45.14,53.11
KELLEYTOWN,50.00,75.00,72.73,100.0,59.09,75.12,67.20,74.03
LIGHTHOUSE,44.12,70.73,53.23,100.0,54.41,69.06,56.75,68.00
DUTCHTOWN,39.58,68.76,66.67,100.0,57.69,68.24,63.67,67.17
MT. BETHEL,45.45,66.25,54.55,133.33,52.27,73.46,62.40,70.86
GROVE PARK,36.84,58.87,39.02,0.00,60.29,65.70,51.03,61.62
LAKE HAVEN,57.50,70.97,61.64,50.00,51.79,71.01,60.70,69.56
MCDONOUGH CENTRAL,45.16,60.33,52.31,0.00,57.14,72.92,52.56,64.93
TIMBERRIDGE,65.22,73.46,86.67,0.00,65.00,74.57,69.66,73.89
88888,0.00,50.00,0.00,0.00,0.00,0.00,0.00,50.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,49.67,65.39,54.13,52.11,51.80,68.23,57.05,65.09
