,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,37.18,43.41,60.71,40.61
1,38.14,46.17,52.63,42.42
2,47.34,54.23,90.0,50.93
3,52.63,61.61,33.33,57.09
4,58.82,66.75,85.71,63.05
5,61.05,69.9,71.43,65.78
6,64.66,73.37,66.67,69.47
7,72.07,75.64,33.33,74.04
8,76.33,75.96,38.89,76.06
9,54.14,60.84,57.27,57.77
