,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,41.24,44.51,,42.97
1,49.81,54.4,0.0,52.13
2,59.6,63.24,,61.54
3,65.13,68.84,,67.11
4,69.08,67.47,,68.25
5,68.95,73.38,,71.35
6,73.13,74.78,,74.0
7,76.05,76.61,,76.34
8,79.33,75.55,,77.33
9,68.9,69.41,0.0,69.17
