,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,42.94,55.36,,49.03
1,62.05,65.58,100.0,63.94
2,67.94,67.84,,67.89
3,73.36,75.83,,74.7
4,74.96,78.05,,76.57
5,76.89,80.09,,78.48
6,75.89,77.34,,76.63
7,78.23,80.63,,79.48
8,78.22,77.72,,77.96
9,71.41,74.23,100.0,72.87
