PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLWELL,0.0,100.0,60.0,0.0,33.33,72.3,70.73,72.08
FAIRPLAY,60.0,0.0,50.0,50.0,33.33,63.8,56.82,63.27
FLINTHILL,33.33,0.0,42.11,50.0,71.43,65.27,55.0,64.62
HEMPTOWN,40.0,0.0,20.0,0.0,42.86,68.48,60.0,67.51
HOTHOUSE,0.0,0.0,33.33,0.0,100.0,67.07,59.46,66.52
MINERAL BLUFF,100.0,50.0,80.0,100.0,66.67,68.29,65.08,68.23
MOBILE,50.0,0.0,33.33,0.0,0.0,66.97,58.82,66.51
MORGANTON,62.5,42.86,28.57,75.0,66.67,68.77,49.28,67.76
NOONTOOTLA,0.0,100.0,50.0,100.0,50.0,73.46,56.25,72.62
SKENIAH,0.0,0.0,0.0,0.0,0.0,78.55,70.0,77.97
SUGAR CREEK,100.0,100.0,64.29,100.0,83.33,67.44,65.17,67.48
TOCCOA,36.36,37.5,38.89,20.0,100.0,64.71,59.35,64.19
TOTAL,53.85,33.33,45.98,55.56,64.0,67.33,59.53,66.82
