-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,75,40,0,100,0,0,0,0,0,0,0,0,100,0,0,55,55.56,0,56.98,39.73,53.15
30-34,0,54.55,38.46,0,66.67,0,0,0,0,0,0,0,0,0,0,0,61.02,50.43,0,53.95,21.15,49.75
35-39,0,50,46.15,0,0,0,0,100,0,0,0,100,0,66.67,0,0,64.46,55.56,0,62.5,59.57,60.06
40-44,0,70.59,50,0,0,0,0,0,0,0,0,0,0,0,0,0,65.25,62.24,0,69.01,50.00,62.56
45-49,0,62.5,78.57,0,0,100,0,0,0,0,0,0,0,0,100,0,72.73,70.63,0,64.86,50.79,67.44
50-54,0,70,68.42,0,0,100,0,0,0,0,50,0,0,0,0,0,82.89,74.23,0,75,62.16,75.09
55-59,0,71.43,90,0,100,0,0,100,0,0,0,0,0,0,0,0,82.7,76.21,0,77.36,66.20,76.99
60-64,0,88.89,62.5,0,0,100,0,100,100,0,0,50,0,0,0,0,86.63,80.83,0,79.55,65.48,80.17
TOTAL,0.0,68.64,60.0,0,57.14,37.5,0,75.0,50.0,0,33.33,50.0,0,54.55,50.0,0,75.34,72.55,0,71.2,57.14,70.84
