AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,228.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,75.0,66.0,0.0,46.0,20.0
30-34,215.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,75.0,0.0,34.0,11.0
35-39,243.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,96.0,77.0,0.0,48.0,8.0
40-44,257.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,104.0,87.0,0.0,39.0,18.0
45-49,292.0,0.0,7.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,86.0,109.0,0.0,53.0,23.0
50-54,330.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,116.0,101.0,0.0,59.0,34.0
55-59,438.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,176.0,139.0,0.0,63.0,41.0
60-64,352.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,130.0,111.0,0.0,54.0,46.0
65-OVER,1087.0,0.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,453.0,380.0,0.0,153.0,74.0
TOTAL,3442.0,0.0,51.0,55.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,16.0,12.0,0.0,5.0,5.0,0.0,1319.0,1145.0,0.0,549.0,275.0
