,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,32.37,48.74,,41.46
1,36.52,56.33,,46.84
2,48.66,60.05,,54.76
3,51.18,67.71,,60.12
4,60.58,70.68,0.0,66.04
5,62.66,69.38,,66.31
6,64.32,71.55,,68.11
7,69.7,78.01,100.0,74.24
8,73.45,73.52,,73.49
9,58.42,67.38,50.0,63.28
