,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.59,43.42,,41.65
1,41.41,53.37,,48.6
2,50.0,57.71,,54.6
3,53.99,59.66,,56.93
4,66.87,64.11,0.0,65.15
5,62.63,63.35,0.0,62.86
6,61.31,65.44,,63.46
7,76.47,75.4,,75.91
8,70.96,66.79,,68.72
9,60.53,61.7,0.0,61.14
