PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
GEORGETOWN,64.11,63.77,0.00,63.92
MORRIS,75.47,81.48,0.00,78.50
TOTAL,64.95,64.81,0.00,64.87
