PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
WEST,77.86,79.65,100.0,78.79
CENTRAL,69.45,71.35,62.50,70.43
EAST,68.29,70.19,88.89,69.30
TOTAL,70.03,71.89,77.78,71.01
