,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,42.21,52.05,50.0,47.43
1,54.93,61.6,85.71,58.63
2,61.45,67.49,100.0,64.8
3,66.86,71.57,100.0,69.42
4,69.42,74.45,50.0,72.07
5,73.11,75.28,25.0,74.2
6,73.58,75.97,50.0,74.81
7,76.03,76.11,100.0,76.08
8,76.76,73.88,60.0,75.14
9,66.54,70.08,68.89,68.45
