AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,915.0,0.0,15.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,18.0,17.0,0.0,0.0,1.0,0.0,328.0,260.0,0.0,189.0,79.0
30-34,1015.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,3.0,0.0,0.0,397.0,314.0,0.0,176.0,72.0
35-39,1137.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,2.0,2.0,0.0,441.0,369.0,0.0,194.0,80.0
40-44,1199.0,0.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,17.0,10.0,0.0,4.0,1.0,0.0,430.0,406.0,0.0,207.0,106.0
45-49,1295.0,0.0,2.0,6.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,8.0,9.0,0.0,3.0,8.0,0.0,507.0,414.0,0.0,212.0,120.0
50-54,1398.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,5.0,0.0,3.0,1.0,0.0,539.0,459.0,1.0,235.0,129.0
55-59,1469.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,3.0,3.0,0.0,584.0,485.0,0.0,226.0,140.0
60-64,1399.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,2.0,5.0,0.0,556.0,487.0,0.0,189.0,132.0
65-OVER,3279.0,0.0,11.0,18.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,7.0,7.0,1.0,1383.0,1207.0,0.0,392.0,230.0
TOTAL,13106.0,2.0,70.0,71.0,0.0,11.0,17.0,0.0,2.0,6.0,0.0,109.0,87.0,0.0,27.0,28.0,1.0,5165.0,4401.0,1.0,2020.0,1088.0
