,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,33.72,42.79,,38.83
1,48.21,51.66,0.0,50.0
2,57.72,60.82,100.0,59.75
3,52.87,69.23,,61.65
4,68.35,67.03,,67.65
5,65.54,65.26,,65.38
6,65.22,67.13,,66.25
7,64.94,68.0,,66.58
8,67.78,67.86,,67.83
9,59.7,62.64,50.0,61.3
