PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BV,57.14,62.18,38.71,100.0,63.16,73.95,59.43,71.62
CR,0.00,61.39,53.85,0.00,40.00,76.03,51.18,71.66
LX,50.00,65.35,66.67,66.67,63.16,77.12,53.66,73.48
TOTAL,50.00,63.68,51.28,85.71,58.33,75.78,55.03,72.41
