,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,27.85,33.35,0.0,30.96
1,36.69,38.19,0.0,37.55
2,43.7,44.81,0.0,44.32
3,52.33,52.29,100.0,52.32
4,57.64,59.87,,58.85
5,63.66,66.07,100.0,64.95
6,68.82,67.46,,68.07
7,69.24,70.94,100.0,70.16
8,73.22,69.6,100.0,71.35
9,56.58,56.13,62.5,56.33
