PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,100.0,58.29,32.45,100.0,42.86,50.96,35.94,49.79
2,44.44,48.27,41.38,75.00,42.42,55.05,41.83,51.25
3,9.09,45.22,33.33,100.0,28.57,46.30,30.08,43.26
4,30.00,45.23,32.47,0.00,36.36,53.78,31.19,46.76
5,66.67,36.21,28.57,100.0,25.00,58.51,33.33,53.27
6,0.00,53.19,0.00,0.00,0.00,60.44,57.14,58.89
7,0.00,47.46,40.00,0.00,100.0,60.04,56.86,57.10
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,35.56,47.98,34.72,69.23,37.00,54.35,37.10,49.81
