,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,31.05,41.9,33.85,36.94
1,37.01,48.35,46.88,43.13
2,43.8,55.73,56.0,50.36
3,49.94,62.68,50.0,56.75
4,55.88,66.72,41.67,61.61
5,60.27,69.36,50.0,65.16
6,65.45,72.5,45.45,69.27
7,70.52,76.74,68.75,73.94
8,75.43,74.94,32.0,75.09
9,54.95,63.2,42.62,59.44
