,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,26.92,35.42,66.67,31.22
1,39.18,50.73,100.0,45.3
2,51.94,61.0,100.0,56.96
3,60.95,64.47,,62.85
4,63.71,68.03,100.0,66.1
5,66.02,71.81,100.0,69.07
6,69.13,72.21,,70.8
7,71.29,75.05,,73.26
8,74.03,72.46,,73.16
9,56.26,62.16,85.71,59.43
