AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,3618.0,8.0,206.0,151.0,0.0,36.0,12.0,0.0,2.0,1.0,0.0,89.0,45.0,1.0,12.0,14.0,3.0,741.0,576.0,4.0,1136.0,581.0
30-34,3832.0,2.0,229.0,156.0,1.0,43.0,15.0,0.0,0.0,1.0,0.0,67.0,35.0,0.0,12.0,17.0,1.0,809.0,621.0,0.0,1263.0,560.0
35-39,5035.0,0.0,290.0,180.0,0.0,36.0,23.0,0.0,4.0,0.0,0.0,86.0,29.0,0.0,25.0,11.0,0.0,951.0,743.0,4.0,1787.0,866.0
40-44,5793.0,2.0,268.0,179.0,0.0,51.0,30.0,0.0,0.0,0.0,0.0,74.0,46.0,0.0,34.0,23.0,1.0,1114.0,874.0,4.0,1997.0,1096.0
45-49,6941.0,1.0,299.0,224.0,0.0,36.0,21.0,0.0,3.0,0.0,0.0,73.0,83.0,0.0,28.0,16.0,0.0,1526.0,1251.0,0.0,2107.0,1273.0
50-54,6784.0,3.0,233.0,195.0,0.0,43.0,34.0,0.0,2.0,2.0,0.0,58.0,59.0,0.0,20.0,23.0,0.0,1638.0,1508.0,4.0,1764.0,1198.0
55-59,5932.0,0.0,178.0,175.0,0.0,36.0,21.0,0.0,4.0,0.0,0.0,50.0,47.0,0.0,16.0,20.0,2.0,1680.0,1557.0,1.0,1261.0,884.0
60-64,4928.0,0.0,129.0,116.0,0.0,17.0,17.0,0.0,1.0,2.0,0.0,33.0,30.0,0.0,11.0,13.0,0.0,1614.0,1329.0,1.0,968.0,647.0
65-OVER,10578.0,3.0,254.0,221.0,0.0,38.0,35.0,0.0,4.0,2.0,0.0,46.0,50.0,0.0,33.0,29.0,0.0,4047.0,3537.0,1.0,1384.0,894.0
TOTAL,53441.0,19.0,2086.0,1597.0,1.0,336.0,208.0,0.0,20.0,8.0,0.0,576.0,424.0,1.0,191.0,166.0,7.0,14120.0,11996.0,19.0,13667.0,7999.0
