,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.26,53.2,,47.01
1,42.04,61.06,,53.0
2,59.13,67.69,,64.04
3,61.18,69.92,,66.39
4,69.5,73.2,,71.6
5,68.28,74.14,100.0,71.55
6,68.98,79.97,,74.81
7,76.7,80.96,,79.08
8,77.2,74.4,,75.58
9,65.35,71.46,100.0,68.82
