,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,39.32,48.83,25.0,44.29
1,47.57,54.96,26.32,51.55
2,55.33,59.05,66.67,57.38
3,61.74,65.73,50.0,63.9
4,66.26,68.92,55.56,67.67
5,70.45,73.27,25.0,71.93
6,72.85,74.62,57.14,73.77
7,77.28,78.36,50.0,77.84
8,78.11,74.7,55.56,76.28
9,64.36,66.96,41.05,65.72
