PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COURT HOUSE,14.29,50.4,0.0,66.67,100.0,62.93,33.33,54.68
PERKINS,0.0,52.96,50.0,0.0,0.0,65.19,46.0,61.06
SENIOR CITIZENS BLD,0.0,51.67,0.0,0.0,100.0,67.95,34.21,64.46
FOUR POINTS,0.0,49.04,22.22,0.0,50.0,69.08,39.44,59.4
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,9.09,50.63,27.27,40.0,71.43,66.52,38.65,59.7
