,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,38.62,43.06,,41.09
1,48.13,59.71,,54.45
2,56.42,62.12,,59.61
3,64.43,67.49,,66.16
4,64.91,64.55,,64.72
5,65.9,77.21,,72.16
6,69.83,72.15,,71.05
7,70.11,72.79,100.0,71.6
8,76.09,72.97,,74.36
9,63.86,66.81,100.0,65.48
