,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,33.21,43.22,0.0,38.58
1,47.32,53.61,,50.9
2,54.06,59.2,100.0,56.96
3,60.5,61.9,0.0,61.24
4,62.14,65.69,0.0,64.08
5,59.82,71.27,50.0,65.82
6,65.64,71.85,0.0,68.97
7,72.04,73.33,100.0,72.75
8,72.37,70.71,50.0,71.44
9,59.81,63.99,40.0,62.09
