,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,66.67,25.0,100.0,,66.67,50.59,52.63,50.54
1,66.67,100.0,40.0,50.0,100.0,54.83,56.25,55.1
2,100.0,100.0,0.0,,,59.34,50.0,59.31
3,66.67,0.0,66.67,,,66.44,56.25,65.94
4,100.0,100.0,100.0,100.0,,71.62,68.75,72.0
5,0.0,0.0,50.0,,50.0,75.57,63.64,74.65
6,,100.0,100.0,,100.0,78.03,66.67,77.71
7,200.0,100.0,100.0,,100.0,85.04,77.78,85.02
8,60.0,75.0,100.0,0.0,66.67,81.64,91.3,81.81
9,70.0,54.55,70.83,60.0,72.73,75.81,74.47,75.68
