,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,0.0,35.97,7.69,,33.33,48.5,29.41,39.66
1,40.0,47.35,37.5,,100.0,56.71,52.94,50.64
2,100.0,52.55,33.33,,100.0,60.75,50.0,55.58
3,40.0,47.77,33.33,,50.0,62.89,53.33,53.21
4,,57.89,0.0,,50.0,70.62,33.33,62.45
5,0.0,66.16,0.0,100.0,,69.58,76.47,67.7
6,0.0,64.07,20.0,,50.0,75.81,44.44,68.8
7,25.0,75.4,0.0,,100.0,77.49,44.44,75.52
8,25.0,65.71,33.33,,66.67,75.85,61.9,71.64
9,33.33,57.61,23.81,100.0,61.9,70.06,50.75,62.98
